850nm,640nm,940nm,580nm
1.01832e+06,-1.03437e+06,766244,-1.42873e+06
1.01849e+06,-1.03395e+06,766284,-1.42988e+06
1.0187e+06,-1.03359e+06,767204,-1.42775e+06
1.01899e+06,-1.03373e+06,767701,-1.4276e+06
1.01832e+06,-1.03331e+06,767261,-1.42802e+06
1.01848e+06,-1.03445e+06,766798,-1.42818e+06
1.0182e+06,-1.03477e+06,766020,-1.42856e+06
1.01846e+06,-1.0347e+06,765018,-1.42866e+06
1.01848e+06,-1.03622e+06,763256,-1.42797e+06
1.01874e+06,-1.0373e+06,761791,-1.42797e+06
1.01874e+06,-1.03758e+06,760580,-1.42797e+06
1.01855e+06,-1.03717e+06,759738,-1.42782e+06
1.01925e+06,-1.03884e+06,757844,-1.42761e+06
1.01849e+06,-1.03952e+06,756606,-1.42812e+06
1.01913e+06,-1.03975e+06,755789,-1.42773e+06
1.01932e+06,-1.03943e+06,755345,-1.42831e+06
1.01886e+06,-1.04053e+06,753999,-1.42757e+06
1.01884e+06,-1.04049e+06,752528,-1.42879e+06
1.01876e+06,-1.04156e+06,752470,-1.42803e+06
1.01911e+06,-1.04125e+06,751658,-1.42741e+06
1.01919e+06,-1.04145e+06,751057,-1.42741e+06
1.01894e+06,-1.04194e+06,750075,-1.42751e+06
1.01902e+06,-1.04216e+06,750064,-1.42832e+06
1.01998e+06,-1.04204e+06,749862,-1.42703e+06
1.01917e+06,-1.0414e+06,750700,-1.42791e+06
1.01865e+06,-1.04047e+06,754739,-1.42724e+06
1.0184e+06,-1.03652e+06,761027,-1.42717e+06
1.01849e+06,-1.03081e+06,769844,-1.42797e+06
1.01718e+06,-1.02577e+06,778546,-1.42809e+06
1.01637e+06,-1.02058e+06,785405,-1.42832e+06
1.01577e+06,-1.01876e+06,788947,-1.42857e+06
1.01574e+06,-1.01947e+06,789396,-1.42794e+06
1.01627e+06,-1.0205e+06,786968,-1.42796e+06
1.01586e+06,-1.02285e+06,783624,-1.42808e+06
1.01571e+06,-1.0253e+06,779798,-1.42932e+06
1.01614e+06,-1.02717e+06,777578,-1.42939e+06
1.01628e+06,-1.02903e+06,775074,-1.42913e+06
1.01671e+06,-1.03107e+06,772239,-1.4289e+06
1.01627e+06,-1.03348e+06,768891,-1.42935e+06
1.01678e+06,-1.03488e+06,766193,-1.4286e+06
1.01662e+06,-1.0361e+06,764009,-1.42866e+06
1.01683e+06,-1.03629e+06,761947,-1.42857e+06
1.01673e+06,-1.03799e+06,760648,-1.42909e+06
1.01681e+06,-1.03811e+06,760009,-1.4289e+06
1.01658e+06,-1.03694e+06,760129,-1.4285e+06
1.0167e+06,-1.03726e+06,760910,-1.42872e+06
1.01641e+06,-1.03715e+06,761345,-1.42975e+06
1.01662e+06,-1.03653e+06,761757,-1.4287e+06
1.01637e+06,-1.03639e+06,762341,-1.42814e+06
1.01714e+06,-1.03684e+06,761345,-1.42842e+06
1.01652e+06,-1.03702e+06,759969,-1.42989e+06
1.01669e+06,-1.03824e+06,759133,-1.42865e+06
1.01648e+06,-1.03802e+06,758060,-1.4285e+06
1.01683e+06,-1.03907e+06,757063,-1.42849e+06
1.01687e+06,-1.04019e+06,755524,-1.42885e+06
1.0166e+06,-1.04002e+06,754392,-1.42965e+06
1.01704e+06,-1.0411e+06,753696,-1.42843e+06
1.01728e+06,-1.04043e+06,752619,-1.42818e+06
1.01694e+06,-1.04158e+06,752092,-1.42878e+06
1.01695e+06,-1.04158e+06,750896,-1.42838e+06
1.01715e+06,-1.04145e+06,750401,-1.42833e+06
1.0176e+06,-1.04119e+06,750555,-1.42874e+06
1.01777e+06,-1.04231e+06,750545,-1.42817e+06
1.01715e+06,-1.0428e+06,749672,-1.42877e+06
1.01755e+06,-1.04267e+06,748646,-1.42921e+06
1.01791e+06,-1.04219e+06,748602,-1.42861e+06
1.01788e+06,-1.04291e+06,748612,-1.42787e+06
1.01754e+06,-1.04286e+06,748352,-1.42872e+06
1.01803e+06,-1.04326e+06,748401,-1.4277e+06
1.01826e+06,-1.04178e+06,750621,-1.42832e+06
1.01793e+06,-1.0385e+06,755100,-1.42722e+06
1.01762e+06,-1.03484e+06,763151,-1.42808e+06
1.01639e+06,-1.02961e+06,771955,-1.42806e+06
1.0159e+06,-1.02322e+06,781530,-1.4282e+06
1.01536e+06,-1.01942e+06,787570,-1.4279e+06
1.01473e+06,-1.01825e+06,790016,-1.42816e+06
1.01463e+06,-1.01832e+06,789370,-1.42872e+06
1.01529e+06,-1.02033e+06,786875,-1.42845e+06
1.01554e+06,-1.02253e+06,784625,-1.42803e+06
1.0156e+06,-1.02483e+06,781055,-1.42834e+06
1.01575e+06,-1.02708e+06,778386,-1.42879e+06
1.01544e+06,-1.02841e+06,776245,-1.42917e+06
1.01589e+06,-1.02912e+06,774167,-1.42957e+06
1.016e+06,-1.03081e+06,771132,-1.42882e+06
1.01639e+06,-1.03353e+06,768558,-1.4289e+06
1.01632e+06,-1.03407e+06,766510,-1.4289e+06
1.01699e+06,-1.03516e+06,765060,-1.42948e+06
1.01656e+06,-1.03538e+06,764506,-1.42956e+06
1.01652e+06,-1.03553e+06,764158,-1.42908e+06
1.01686e+06,-1.03456e+06,764504,-1.42966e+06
1.01705e+06,-1.03387e+06,765577,-1.42843e+06
1.01722e+06,-1.03349e+06,766191,-1.42865e+06
1.01674e+06,-1.03312e+06,766800,-1.42881e+06
1.0165e+06,-1.03304e+06,767399,-1.42963e+06
1.017e+06,-1.03363e+06,767191,-1.42869e+06
1.01723e+06,-1.03332e+06,766067,-1.42815e+06
1.01694e+06,-1.03443e+06,765037,-1.42838e+06
1.01714e+06,-1.03499e+06,763399,-1.42931e+06
1.01778e+06,-1.03532e+06,762762,-1.42831e+06
1.01833e+06,-1.03599e+06,761682,-1.42818e+06
1.0185e+06,-1.03697e+06,760336,-1.42811e+06
1.01773e+06,-1.03751e+06,759014,-1.42914e+06
1.01889e+06,-1.03782e+06,758572,-1.4279e+06
1.01892e+06,-1.03812e+06,757751,-1.42779e+06
1.01843e+06,-1.03863e+06,756862,-1.42892e+06
1.01852e+06,-1.03908e+06,756657,-1.42794e+06
1.01902e+06,-1.03894e+06,756341,-1.42867e+06
1.01901e+06,-1.03939e+06,756403,-1.42757e+06
1.01931e+06,-1.03914e+06,755217,-1.42843e+06
1.01906e+06,-1.04002e+06,754354,-1.42759e+06
1.01942e+06,-1.04072e+06,754108,-1.42804e+06
1.01998e+06,-1.03947e+06,754964,-1.42787e+06
1.01995e+06,-1.03897e+06,755599,-1.42776e+06
1.01941e+06,-1.03769e+06,757319,-1.42803e+06
1.01938e+06,-1.03504e+06,763816,-1.42703e+06
1.01904e+06,-1.02925e+06,771832,-1.42764e+06
1.01795e+06,-1.02275e+06,782304,-1.42705e+06
1.01751e+06,-1.01816e+06,788809,-1.42817e+06
1.01693e+06,-1.01562e+06,794365,-1.42768e+06
1.01684e+06,-1.01517e+06,796155,-1.42719e+06
1.017e+06,-1.01579e+06,794695,-1.42721e+06
1.01671e+06,-1.0179e+06,791631,-1.4288e+06
1.017e+06,-1.02054e+06,788681,-1.42788e+06
1.01691e+06,-1.02241e+06,785986,-1.42905e+06
1.01729e+06,-1.02486e+06,783483,-1.42799e+06
1.01793e+06,-1.02656e+06,780452,-1.42771e+06
1.01738e+06,-1.02712e+06,777966,-1.42937e+06
1.01827e+06,-1.03008e+06,775251,-1.42815e+06
1.01834e+06,-1.03068e+06,773357,-1.42794e+06
1.01845e+06,-1.03202e+06,770544,-1.42871e+06
1.01861e+06,-1.03305e+06,768660,-1.42856e+06
1.01882e+06,-1.03352e+06,768112,-1.42805e+06
1.01871e+06,-1.03321e+06,768550,-1.4285e+06
1.01884e+06,-1.03302e+06,768281,-1.42869e+06
1.01862e+06,-1.03271e+06,768821,-1.42896e+06
1.01873e+06,-1.03256e+06,769435,-1.4279e+06
1.01897e+06,-1.0318e+06,769996,-1.42852e+06
1.01952e+06,-1.03202e+06,769981,-1.4275e+06
1.01877e+06,-1.03303e+06,769426,-1.4281e+06
1.01885e+06,-1.03451e+06,767750,-1.42797e+06
1.01964e+06,-1.03455e+06,766874,-1.42758e+06
1.01983e+06,-1.03535e+06,765937,-1.4273e+06
1.01965e+06,-1.03571e+06,764559,-1.42758e+06
1.01935e+06,-1.03646e+06,763181,-1.42773e+06
1.01987e+06,-1.03646e+06,762085,-1.42831e+06
1.01991e+06,-1.03673e+06,760841,-1.42716e+06
1.01988e+06,-1.03692e+06,759954,-1.42819e+06
1.01985e+06,-1.03752e+06,759455,-1.42837e+06
1.02029e+06,-1.03751e+06,758754,-1.42808e+06
1.02043e+06,-1.03777e+06,758352,-1.42685e+06
1.02038e+06,-1.03824e+06,757262,-1.42777e+06
1.02046e+06,-1.0388e+06,756390,-1.42703e+06
1.02029e+06,-1.03901e+06,756070,-1.42703e+06
1.02095e+06,-1.0398e+06,755254,-1.42747e+06
1.02094e+06,-1.03953e+06,754885,-1.42671e+06
1.02104e+06,-1.04021e+06,754407,-1.42654e+06
1.02051e+06,-1.03955e+06,756024,-1.4276e+06
1.02107e+06,-1.0368e+06,759325,-1.42615e+06
1.02062e+06,-1.033e+06,764919,-1.42615e+06
1.0196e+06,-1.02873e+06,774308,-1.42756e+06
1.01883e+06,-1.0218e+06,783078,-1.42652e+06
1.01896e+06,-1.01712e+06,791437,-1.42633e+06
1.01794e+06,-1.01518e+06,795255,-1.42663e+06
1.01739e+06,-1.01548e+06,796204,-1.42705e+06
1.01727e+06,-1.01649e+06,794151,-1.42712e+06
1.01823e+06,-1.01807e+06,791660,-1.42707e+06
1.01812e+06,-1.02012e+06,788651,-1.42807e+06
1.0178e+06,-1.02274e+06,785452,-1.42829e+06
1.01773e+06,-1.02476e+06,782400,-1.42784e+06
1.018e+06,-1.02558e+06,780367,-1.42756e+06
1.01838e+06,-1.02741e+06,777893,-1.42824e+06
1.01906e+06,-1.02939e+06,774975,-1.42844e+06
1.01843e+06,-1.03113e+06,771953,-1.42779e+06
1.01892e+06,-1.03349e+06,770550,-1.42757e+06
1.01889e+06,-1.03357e+06,769318,-1.42767e+06
1.01915e+06,-1.03346e+06,767750,-1.42772e+06
1.01888e+06,-1.03408e+06,766939,-1.42773e+06
1.01919e+06,-1.03412e+06,767155,-1.42771e+06
1.01904e+06,-1.03408e+06,768438,-1.42753e+06
1.01888e+06,-1.03238e+06,769045,-1.42819e+06
1.01868e+06,-1.03367e+06,768910,-1.42725e+06
1.01843e+06,-1.0332e+06,768776,-1.42816e+06
1.01876e+06,-1.03354e+06,767888,-1.42735e+06
1.01942e+06,-1.03398e+06,766965,-1.42711e+06
1.01882e+06,-1.03458e+06,765523,-1.42859e+06
1.01887e+06,-1.03576e+06,763846,-1.42769e+06
1.01946e+06,-1.03625e+06,762678,-1.42731e+06
1.01935e+06,-1.03632e+06,761411,-1.42796e+06
1.01949e+06,-1.03807e+06,759759,-1.42769e+06
1.01921e+06,-1.0381e+06,758113,-1.42853e+06
1.01934e+06,-1.03853e+06,757461,-1.42746e+06
1.01958e+06,-1.03843e+06,757495,-1.42772e+06
1.01941e+06,-1.04004e+06,756570,-1.4271e+06
1.01944e+06,-1.03981e+06,755034,-1.42818e+06
1.02019e+06,-1.04029e+06,754140,-1.42698e+06
1.01979e+06,-1.03994e+06,754132,-1.42744e+06
1.01978e+06,-1.04044e+06,753174,-1.42756e+06
1.01955e+06,-1.04098e+06,752396,-1.42691e+06
1.01978e+06,-1.04119e+06,751745,-1.42767e+06
1.01991e+06,-1.04121e+06,751514,-1.42708e+06
1.02029e+06,-1.04133e+06,751690,-1.42637e+06
1.0196e+06,-1.04075e+06,753782,-1.42665e+06
1.01967e+06,-1.03831e+06,757933,-1.42745e+06
1.01915e+06,-1.03343e+06,766546,-1.42665e+06
1.01858e+06,-1.02755e+06,774590,-1.4265e+06
1.01752e+06,-1.02251e+06,784012,-1.42738e+06
1.01728e+06,-1.01867e+06,788773,-1.42741e+06
1.01687e+06,-1.0178e+06,791546,-1.42711e+06
1.01658e+06,-1.01825e+06,790915,-1.42714e+06
1.01682e+06,-1.0206e+06,787389,-1.42735e+06
1.01633e+06,-1.02292e+06,784109,-1.42867e+06
1.01668e+06,-1.02453e+06,781265,-1.42856e+06
1.0175e+06,-1.02669e+06,778706,-1.42768e+06
1.01702e+06,-1.02865e+06,775477,-1.42774e+06
1.01706e+06,-1.03068e+06,772774,-1.42885e+06
1.01782e+06,-1.03304e+06,770102,-1.42774e+06
1.01753e+06,-1.03453e+06,767331,-1.42854e+06
1.01758e+06,-1.03516e+06,764885,-1.42889e+06
1.01746e+06,-1.03675e+06,762639,-1.42812e+06
1.01768e+06,-1.03651e+06,761763,-1.42774e+06
1.01766e+06,-1.03654e+06,761714,-1.42794e+06
1.0176e+06,-1.03665e+06,761435,-1.42864e+06
1.01725e+06,-1.03628e+06,762588,-1.42887e+06
1.01753e+06,-1.03653e+06,763283,-1.42752e+06
1.01813e+06,-1.03543e+06,763666,-1.42732e+06
1.01767e+06,-1.03535e+06,763535,-1.42748e+06
1.01754e+06,-1.03609e+06,762390,-1.42764e+06
1.01706e+06,-1.0364e+06,761784,-1.42847e+06
1.01795e+06,-1.0367e+06,761110,-1.42763e+06
1.01774e+06,-1.03731e+06,759619,-1.42759e+06
1.01823e+06,-1.0391e+06,757939,-1.42787e+06
1.01729e+06,-1.03976e+06,756744,-1.42812e+06
1.01814e+06,-1.03998e+06,756121,-1.42749e+06
1.01811e+06,-1.03975e+06,754883,-1.42832e+06
1.01811e+06,-1.04072e+06,753701,-1.42753e+06
1.01847e+06,-1.04129e+06,752777,-1.42868e+06
1.018e+06,-1.04191e+06,752623,-1.42727e+06
1.01858e+06,-1.04156e+06,752541,-1.42729e+06
1.01853e+06,-1.04117e+06,751886,-1.42811e+06
1.01835e+06,-1.04195e+06,750915,-1.42745e+06
1.01835e+06,-1.04216e+06,750352,-1.42736e+06
1.01924e+06,-1.04319e+06,750128,-1.42667e+06
1.01914e+06,-1.04261e+06,749764,-1.42682e+06
1.01889e+06,-1.04237e+06,749265,-1.42797e+06
1.01925e+06,-1.043e+06,749610,-1.42701e+06
1.01888e+06,-1.04154e+06,751787,-1.42751e+06
1.0188e+06,-1.03893e+06,756424,-1.4266e+06
1.01873e+06,-1.03412e+06,762191,-1.42699e+06
1.01771e+06,-1.02907e+06,772163,-1.42693e+06
1.01694e+06,-1.02227e+06,781662,-1.42656e+06
1.01649e+06,-1.01846e+06,788299,-1.42751e+06
1.01639e+06,-1.01708e+06,791179,-1.4269e+06
1.01555e+06,-1.0175e+06,790765,-1.42831e+06
1.01573e+06,-1.01949e+06,789504,-1.42719e+06
1.01603e+06,-1.02095e+06,787021,-1.42769e+06
1.01664e+06,-1.02346e+06,783390,-1.42756e+06
1.01685e+06,-1.02489e+06,780575,-1.42887e+06
1.01695e+06,-1.02678e+06,777832,-1.42772e+06
1.01693e+06,-1.02809e+06,775669,-1.42856e+06
1.01733e+06,-1.0301e+06,772960,-1.42769e+06
1.0169e+06,-1.03138e+06,770091,-1.42889e+06
1.01719e+06,-1.03312e+06,768262,-1.4288e+06
1.01749e+06,-1.03356e+06,766649,-1.42902e+06
1.01769e+06,-1.03412e+06,765564,-1.42853e+06
1.01768e+06,-1.03443e+06,764853,-1.42772e+06
1.0181e+06,-1.03434e+06,765847,-1.42865e+06
1.01787e+06,-1.03329e+06,767088,-1.4282e+06
1.01793e+06,-1.03257e+06,768304,-1.4275e+06
1.01804e+06,-1.03305e+06,769113,-1.42764e+06
1.01792e+06,-1.03326e+06,768582,-1.42764e+06
1.01786e+06,-1.03267e+06,767697,-1.42727e+06
1.01788e+06,-1.03367e+06,767570,-1.42808e+06
1.01834e+06,-1.03417e+06,766116,-1.42729e+06
1.01833e+06,-1.03511e+06,765050,-1.42771e+06
1.01845e+06,-1.03483e+06,764201,-1.42818e+06
1.01878e+06,-1.03594e+06,763610,-1.42832e+06
1.01857e+06,-1.03595e+06,761871,-1.42806e+06
1.01857e+06,-1.03763e+06,760451,-1.42735e+06
1.01951e+06,-1.03731e+06,759824,-1.42692e+06
1.01952e+06,-1.03726e+06,759408,-1.42693e+06
1.01918e+06,-1.03755e+06,758726,-1.4279e+06
1.0193e+06,-1.03794e+06,757766,-1.42789e+06
1.01945e+06,-1.03874e+06,757958,-1.42729e+06
1.01985e+06,-1.03805e+06,757152,-1.42635e+06
1.01967e+06,-1.03876e+06,756758,-1.42737e+06
1.02012e+06,-1.03969e+06,755983,-1.42678e+06
1.02019e+06,-1.03907e+06,755853,-1.42637e+06
1.02032e+06,-1.03856e+06,756164,-1.42706e+06
1.02025e+06,-1.03835e+06,757141,-1.42701e+06
1.01989e+06,-1.03604e+06,760654,-1.42703e+06
1.01988e+06,-1.03284e+06,766332,-1.42634e+06
1.01918e+06,-1.02698e+06,775833,-1.42603e+06
1.01903e+06,-1.02137e+06,784291,-1.42593e+06
1.01753e+06,-1.01653e+06,792737,-1.42656e+06
1.01697e+06,-1.01389e+06,796606,-1.42764e+06
1.0174e+06,-1.01341e+06,797545,-1.42642e+06
1.01766e+06,-1.01493e+06,796358,-1.42646e+06
1.01704e+06,-1.01633e+06,794180,-1.4277e+06
1.01704e+06,-1.01865e+06,790539,-1.42685e+06
1.01826e+06,-1.02091e+06,788438,-1.42703e+06
1.01795e+06,-1.02226e+06,785561,-1.42752e+06
1.01769e+06,-1.02439e+06,783187,-1.42766e+06
1.01791e+06,-1.02585e+06,780378,-1.42838e+06
1.0185e+06,-1.02685e+06,778666,-1.42803e+06
1.01874e+06,-1.02869e+06,776114,-1.42726e+06
1.01877e+06,-1.03002e+06,773472,-1.42808e+06
1.01862e+06,-1.03161e+06,771443,-1.42812e+06
1.01872e+06,-1.03187e+06,770582,-1.4279e+06
1.01908e+06,-1.03208e+06,771585,-1.42696e+06
1.01924e+06,-1.03112e+06,771648,-1.42807e+06
1.01872e+06,-1.03104e+06,771928,-1.42798e+06
1.01854e+06,-1.03127e+06,773310,-1.42759e+06
1.01916e+06,-1.02996e+06,773713,-1.42768e+06
1.0193e+06,-1.03089e+06,773547,-1.42686e+06
1.01928e+06,-1.03122e+06,772158,-1.42802e+06
1.01892e+06,-1.03236e+06,770508,-1.42723e+06
1.01901e+06,-1.03224e+06,770053,-1.42691e+06
1.01985e+06,-1.03342e+06,769119,-1.42634e+06
1.01942e+06,-1.03372e+06,767181,-1.42713e+06
1.01942e+06,-1.03468e+06,766091,-1.42691e+06
1.02005e+06,-1.03516e+06,765190,-1.42649e+06
1.02008e+06,-1.03516e+06,763958,-1.42717e+06
1.02005e+06,-1.03559e+06,762946,-1.42761e+06
1.02019e+06,-1.03711e+06,762296,-1.42669e+06
1.01997e+06,-1.03649e+06,762093,-1.42593e+06
1.0201e+06,-1.03721e+06,762113,-1.42623e+06
1.0207e+06,-1.03688e+06,761116,-1.42604e+06
1.02008e+06,-1.03801e+06,760168,-1.42739e+06
1.0207e+06,-1.03774e+06,759803,-1.42601e+06
1.02066e+06,-1.03749e+06,759366,-1.42665e+06
1.02103e+06,-1.03783e+06,759219,-1.42588e+06
1.02065e+06,-1.03894e+06,758286,-1.42618e+06
1.02032e+06,-1.03803e+06,759776,-1.42631e+06
1.02042e+06,-1.0351e+06,763294,-1.42588e+06
1.02045e+06,-1.03249e+06,769272,-1.42567e+06
1.01974e+06,-1.02577e+06,776827,-1.42586e+06
1.01847e+06,-1.02027e+06,786680,-1.42612e+06
1.01835e+06,-1.01551e+06,795052,-1.42569e+06
1.01736e+06,-1.01359e+06,799209,-1.42592e+06
1.01715e+06,-1.01317e+06,799077,-1.42718e+06
1.01721e+06,-1.01472e+06,797342,-1.42651e+06
1.01741e+06,-1.01715e+06,794815,-1.42674e+06
1.01727e+06,-1.01899e+06,792445,-1.42782e+06
1.01719e+06,-1.02092e+06,788803,-1.42764e+06
1.01717e+06,-1.02335e+06,786234,-1.42757e+06
1.01736e+06,-1.0249e+06,783748,-1.42839e+06
1.01819e+06,-1.02605e+06,781404,-1.42671e+06
1.01749e+06,-1.02756e+06,778333,-1.42799e+06
1.01811e+06,-1.03003e+06,774969,-1.42735e+06
1.01797e+06,-1.03121e+06,772840,-1.4274e+06
1.01854e+06,-1.03236e+06,771282,-1.42795e+06
1.01832e+06,-1.03287e+06,770425,-1.4271e+06
1.01774e+06,-1.03372e+06,770141,-1.42744e+06
1.01783e+06,-1.03335e+06,770463,-1.42743e+06
1.01832e+06,-1.03279e+06,771139,-1.42719e+06
1.01823e+06,-1.03166e+06,771111,-1.42702e+06
1.01759e+06,-1.03198e+06,771373,-1.42822e+06
1.01777e+06,-1.03217e+06,770627,-1.42755e+06
1.01792e+06,-1.03243e+06,769505,-1.42732e+06
1.01807e+06,-1.03382e+06,768718,-1.42737e+06
1.01758e+06,-1.03466e+06,767236,-1.42752e+06
1.01807e+06,-1.03579e+06,766032,-1.42749e+06
1.01812e+06,-1.03513e+06,764975,-1.428e+06
1.01836e+06,-1.03594e+06,763512,-1.42728e+06
1.01796e+06,-1.03697e+06,761912,-1.4272e+06
1.01842e+06,-1.0383e+06,760607,-1.42739e+06
1.01884e+06,-1.03792e+06,759541,-1.42676e+06
1.01856e+06,-1.03808e+06,758724,-1.42763e+06
1.01819e+06,-1.03906e+06,758026,-1.42772e+06
1.01813e+06,-1.03892e+06,757527,-1.42811e+06
1.01895e+06,-1.03997e+06,757031,-1.42668e+06
1.01909e+06,-1.03926e+06,756194,-1.42649e+06
1.01875e+06,-1.04051e+06,755330,-1.42706e+06
1.01836e+06,-1.04019e+06,754291,-1.4277e+06
1.01888e+06,-1.04008e+06,754145,-1.42754e+06
1.01876e+06,-1.04e+06,753986,-1.4273e+06
1.01865e+06,-1.0406e+06,754053,-1.42628e+06
1.01815e+06,-1.03913e+06,755797,-1.42804e+06
1.0184e+06,-1.03631e+06,761084,-1.4261e+06
1.01843e+06,-1.03215e+06,768216,-1.42599e+06
1.01766e+06,-1.02535e+06,778285,-1.42641e+06
1.016e+06,-1.02131e+06,786103,-1.42709e+06
1.01531e+06,-1.01696e+06,792399,-1.42794e+06
1.01532e+06,-1.01577e+06,794894,-1.42683e+06
1.01529e+06,-1.01619e+06,793983,-1.42686e+06
1.01491e+06,-1.01841e+06,790891,-1.42825e+06
1.01488e+06,-1.02089e+06,787736,-1.42763e+06
1.01548e+06,-1.02223e+06,785588,-1.42828e+06
1.01606e+06,-1.02565e+06,782376,-1.42729e+06
1.01565e+06,-1.02656e+06,779589,-1.4282e+06
1.01551e+06,-1.02816e+06,776497,-1.4288e+06
1.01557e+06,-1.03026e+06,774756,-1.42785e+06
1.01653e+06,-1.03194e+06,771380,-1.42769e+06
1.01618e+06,-1.03306e+06,768889,-1.42885e+06
1.01591e+06,-1.03445e+06,767012,-1.428e+06
1.01641e+06,-1.03484e+06,765888,-1.42776e+06
1.01634e+06,-1.03525e+06,765907,-1.42852e+06
1.01666e+06,-1.03526e+06,765638,-1.42819e+06
1.01638e+06,-1.03484e+06,765918,-1.42792e+06
1.01631e+06,-1.03441e+06,766658,-1.42776e+06
1.01618e+06,-1.03419e+06,767833,-1.42777e+06
1.01665e+06,-1.03432e+06,767176,-1.42765e+06
1.01608e+06,-1.03415e+06,766055,-1.42803e+06
1.01582e+06,-1.03541e+06,765555,-1.42858e+06
1.01667e+06,-1.03562e+06,764679,-1.42763e+06
1.01649e+06,-1.0356e+06,763785,-1.42758e+06
1.01586e+06,-1.03661e+06,762008,-1.42759e+06
1.01645e+06,-1.03729e+06,760492,-1.42858e+06
1.01713e+06,-1.03839e+06,760009,-1.42723e+06
1.01719e+06,-1.03827e+06,758841,-1.42721e+06
1.0166e+06,-1.03893e+06,757218,-1.42844e+06
1.01652e+06,-1.03961e+06,756642,-1.42759e+06
1.01719e+06,-1.03939e+06,756828,-1.42736e+06
1.01734e+06,-1.03934e+06,756032,-1.42804e+06
1.01736e+06,-1.04003e+06,755442,-1.42739e+06
1.01756e+06,-1.04027e+06,755135,-1.42727e+06
1.01728e+06,-1.04056e+06,754847,-1.42729e+06
1.01759e+06,-1.0404e+06,754142,-1.42794e+06
1.01783e+06,-1.0405e+06,753309,-1.42664e+06
1.0174e+06,-1.04064e+06,753268,-1.42707e+06
1.01797e+06,-1.04145e+06,753835,-1.42661e+06
1.01814e+06,-1.03968e+06,754513,-1.42639e+06
1.01776e+06,-1.03828e+06,757355,-1.42732e+06
1.01775e+06,-1.0353e+06,763266,-1.42645e+06
1.01707e+06,-1.02993e+06,772745,-1.42624e+06
1.01676e+06,-1.02363e+06,782605,-1.42631e+06
1.01624e+06,-1.01746e+06,790881,-1.42634e+06
1.01515e+06,-1.01607e+06,794670,-1.42676e+06
1.01442e+06,-1.0156e+06,796212,-1.42727e+06
1.01452e+06,-1.01546e+06,795783,-1.42699e+06
1.01555e+06,-1.01766e+06,793346,-1.42679e+06
1.01507e+06,-1.01982e+06,789396,-1.42788e+06
1.01486e+06,-1.02289e+06,786839,-1.42785e+06
1.01563e+06,-1.02461e+06,783974,-1.42741e+06
1.01623e+06,-1.02566e+06,782370,-1.42727e+06
1.01632e+06,-1.02689e+06,779804,-1.42722e+06
1.01589e+06,-1.02863e+06,777049,-1.42861e+06
1.01667e+06,-1.03076e+06,774749,-1.42759e+06
1.01715e+06,-1.0322e+06,772743,-1.42706e+06
1.01665e+06,-1.03275e+06,770977,-1.42808e+06
1.01683e+06,-1.03295e+06,770198,-1.42846e+06
1.01678e+06,-1.03238e+06,770373,-1.42839e+06
1.01754e+06,-1.03238e+06,771587,-1.42699e+06
1.01728e+06,-1.03157e+06,772753,-1.42794e+06
1.0169e+06,-1.03161e+06,773690,-1.42834e+06
1.01742e+06,-1.03084e+06,773995,-1.42746e+06
1.01758e+06,-1.03051e+06,774052,-1.42672e+06
1.01716e+06,-1.03131e+06,773796,-1.4273e+06
1.01762e+06,-1.03172e+06,772284,-1.42693e+06
1.01742e+06,-1.03288e+06,771450,-1.42746e+06
1.01781e+06,-1.03275e+06,770354,-1.42691e+06
1.018e+06,-1.03372e+06,769274,-1.42694e+06
1.01801e+06,-1.03448e+06,767852,-1.42773e+06
1.01825e+06,-1.03533e+06,766952,-1.42804e+06
1.01857e+06,-1.03486e+06,765943,-1.42709e+06
1.0192e+06,-1.03514e+06,765333,-1.42634e+06
1.01903e+06,-1.03656e+06,764802,-1.42653e+06
1.01862e+06,-1.03607e+06,763799,-1.42674e+06
1.01905e+06,-1.0368e+06,764072,-1.4265e+06
1.01939e+06,-1.03603e+06,763393,-1.42609e+06
1.02006e+06,-1.03666e+06,763052,-1.42604e+06
1.01927e+06,-1.03782e+06,762237,-1.42606e+06
1.01983e+06,-1.03716e+06,761594,-1.42618e+06
1.02039e+06,-1.03706e+06,761931,-1.4255e+06
1.01999e+06,-1.03677e+06,761738,-1.4266e+06
1.0198e+06,-1.03609e+06,763911,-1.42569e+06
1.02004e+06,-1.03437e+06,767411,-1.42585e+06
1.0197e+06,-1.02958e+06,774846,-1.42561e+06
1.01916e+06,-1.02243e+06,783034,-1.42534e+06
1.01811e+06,-1.01744e+06,793075,-1.42548e+06
1.01767e+06,-1.01277e+06,800705,-1.42571e+06
1.01731e+06,-1.01033e+06,804545,-1.42567e+06
1.01714e+06,-1.01005e+06,805344,-1.42675e+06
1.01704e+06,-1.01196e+06,802599,-1.42628e+06
1.01696e+06,-1.01418e+06,799729,-1.42651e+06
1.01735e+06,-1.01564e+06,797937,-1.427e+06
1.01834e+06,-1.01779e+06,794395,-1.42617e+06
1.0176e+06,-1.02033e+06,791353,-1.42748e+06
1.01798e+06,-1.02182e+06,788384,-1.42672e+06
1.01799e+06,-1.02283e+06,786680,-1.42713e+06
1.01871e+06,-1.02452e+06,784149,-1.42698e+06
1.01872e+06,-1.02727e+06,781715,-1.42657e+06
