Time(s),out1,out2,out3
131.3337413,163.64496,45,-148.10004
131.3376476,163.44756,45,-146.23181
131.3415539,163.74397,45,-144.74948
131.3454602,163.83833,45,-144.10455
131.3493665,163.55122,45,-144.86862
131.3532728,163.82971,45,-144.58429
131.3571791,163.86929,45,-144.6245
131.3610854,163.73453,45,-144.33728
131.3649917,163.59258,45,-145.39992
131.368898,163.72124,45,-145.30658
131.3728043,163.50275,45,-146.57648
131.3767106,163.57489,45,-146.3389
131.3806169,163.90964,45,-143.66867
131.3845232,163.71954,45,-144.48111
131.3884295,163.45337,45,-145.19266
131.3923358,163.96532,45,-145.0531
131.3962421,163.38583,45,-144.51996
131.4001484,163.53458,45,-144.26088
131.4040547,163.88538,45,-143.31511
131.407961,163.67329,45,-145.30461
131.4118673,163.42899,45,-143.80261
131.4157736,163.46165,45,-143.75639
131.4196799,163.34209,45,-146.84399
131.4235862,163.71867,45,-145.10307
131.4274925,163.54353,45,-142.62546
131.4313988,163.37244,45,-145.00482
131.4353051,163.68085,45,-143.9263
131.4392114,163.45943,45,-144.46544
131.4431177,163.61821,45,-144.49219
131.447024,163.40137,45,-143.99228
131.4509304,163.35963,45,-145.32684
131.4548367,163.6976,45,-144.96246
131.458743,163.49413,45,-143.43483
131.4626493,163.52589,45,-144.5722
131.4665556,163.6189,45,-144.27551
131.4704619,163.38513,45,-144.80551
131.4743682,163.68845,45,-143.42569
131.4782745,163.31667,45,-144.36064
131.4821808,163.25809,45,-144.33853
131.4860871,163.34689,45,-146.15633
131.4899934,163.37982,45,-144.25645
131.4938997,163.37753,45,-144.28699
131.497806,163.5603,45,-144.28729
131.5017123,163.22917,45,-145.69989
131.5056186,163.25905,45,-144.76334
131.5095249,163.19011,45,-143.03355
131.5134312,163.45717,45,-144.41414
131.5173375,163.33844,45,-142.93826
131.5212438,163.48976,45,-145.99985
131.5251501,163.36293,45,-142.3777
131.5290564,163.2916,45,-142.92564
131.5329627,163.24007,45,-144.79286
131.536869,163.37503,45,-143.37863
131.5407753,163.49608,45,-145.27441
131.5446816,163.32784,45,-143.44308
131.5485879,163.37996,45,-143.17696
131.5524942,163.24046,45,-144.29713
131.5564005,163.55695,45,-146.62636
131.5603068,163.36868,45,-145.08167
131.5642131,163.30595,45,-144.99211
131.5681194,163.22089,45,-145.718
131.5720257,163.54317,45,-143.54814
131.575932,163.15129,45,-144.55434
131.5798383,163.67075,45,-144.96739
131.5837446,163.50467,45,-143.39438
131.5876509,163.09779,45,-142.35699
131.5915572,163.10435,45,-142.48145
131.5954635,163.37273,45,-144.57918
131.5993698,163.01196,45,-144.59894
131.6032761,163.27434,45,-144.21359
131.6071824,163.25363,45,-143.49945
131.6110887,163.42374,45,-144.31424
131.614995,163.51367,45,-144.26067
131.6189013,163.17073,45,-145.36995
131.6228076,163.66258,45,-145.67259
131.6267139,163.2515,45,-149.17705
131.6306202,163.26442,45,-143.58649
131.6345265,163.33142,45,-142.3455
131.6384328,163.09033,45,-145.50287
131.6423391,163.33273,45,-144.49641
131.6462454,163.14841,45,-144.12717
131.6501517,163.23997,45,-143.24469
131.654058,163.48026,45,-144.74625
131.6579643,163.36743,45,-144.38063
131.6618706,163.34967,45,-145.47762
131.6657769,163.30244,45,-143.39868
131.6696832,163.33797,45,-141.77747
131.6735895,163.40433,45,-145.06517
131.6774958,163.50323,45,-143.49089
131.6814021,163.31429,45,-145.55328
131.6853084,163.0667,45,-145.67316
131.6892147,163.07544,45,-146.27695
131.693121,163.49789,45,-144.21956
131.6970273,163.55585,45,-143.84407
131.7009336,163.27998,45,-145.98476
131.7048399,163.45566,45,-145.44522
131.7087462,163.26912,45,-144.23805
131.7126525,163.38788,45,-144.27061
131.7165588,163.54669,45,-144.20496
131.7204651,163.3679,45,-144.30498
131.7243714,163.29712,45,-144.12296
131.7282777,163.20741,45,-146.28601
131.732184,163.69762,45,-144.41122
131.7360903,163.48061,45,-145.10275
131.7399966,163.43912,45,-143.39792
131.7439029,163.52187,45,-141.80573
131.7478092,163.19295,45,-142.11122
131.7517155,163.46594,45,-146.22903
131.7556218,163.46307,45,-147.8425
131.7595281,163.14917,45,-142.86353
131.7634344,163.1153,45,-145.20441
131.7673407,163.21269,45,-145.69772
131.771247,163.5033,45,-145.36638
131.7751533,163.11465,45,-143.98087
131.7790596,163.05434,45,-144.79836
131.7829659,163.4169,45,-146.19043
131.7868722,163.08118,45,-145.23212
131.7907785,163.36357,45,-144.65933
131.7946848,163.13104,45,-144.85709
131.7985911,163.05556,45,-145.7326
131.8024974,163.57837,45,-147.75566
131.8064037,163.43164,45,-142.09537
131.81031,163.3172,45,-144.63925
131.8142163,162.97914,45,-145.38176
131.8181226,162.95375,45,-146.90614
131.8220289,162.81133,45,-144.69994
131.8259352,162.90092,45,-144.19089
131.8298415,163.26897,45,-144.52429
131.8337478,163.17775,45,-144.53113
131.8376541,163.01176,45,-144.9025
131.8415604,162.8952,45,-143.20969
131.8454667,163.25656,45,-144.81305
131.849373,163.41377,45,-145.01556
131.8532793,163.24158,45,-144.35403
131.8571856,163.11603,45,-144.58467
131.8610919,163.26485,45,-144.28374
131.8649982,163.04936,45,-145.64273
131.8689045,163.49471,45,-144.03424
131.8728108,163.20828,45,-145.42723
131.8767171,163.26192,45,-147.34875
131.8806234,163.10214,45,-146.80501
131.8845297,162.91769,45,-145.57941
131.888436,162.99202,45,-143.78143
131.8923423,163.1696,45,-145.39644
131.8962486,163.31703,45,-145.25386
131.9001549,163.06604,45,-146.82645
131.9040613,163.13191,45,-143.48665
131.9079676,163.01109,45,-144.71979
131.9118739,163.45845,45,-145.95894
131.9157802,163.26962,45,-146.15686
131.9196865,163.2868,45,-144.02371
131.9235928,162.92514,45,-144.24567
131.9274991,163.04759,45,-147.31403
131.9314054,163.44196,45,-143.54305
131.9353117,162.82588,45,-145.96167
131.939218,163.23866,45,-143.24115
131.9431243,163.16922,45,-148.09151
131.9470306,163.0733,45,-144.77739
131.9509369,163.33307,45,-144.24496
131.9548432,163.06038,45,-148.41086
131.9587495,163.1774,45,-147.52837
131.9626558,163.28395,45,-146.61383
131.9665621,163.1824,45,-143.77739
131.9704684,163.18256,45,-144.38133
131.9743747,163.03564,45,-146.18901
131.978281,162.78023,45,-146.0159
131.9821873,163.38705,45,-143.71779
131.9860936,163.00043,45,-147.9416
131.9899999,163.28038,45,-146.58607
131.9939062,163.05583,45,-142.63745
131.9978125,163.14479,45,-145.28125
132.0017188,162.98996,45,-145.34157
132.0056251,162.80766,45,-147.66364
132.0095314,163.11588,45,-145.74863
132.0134377,162.8644,45,-145.24402
132.017344,162.9644,45,-145.53735
132.0212503,163.10216,45,-144.00386
132.0251566,163.06067,45,-145.4234
132.0290629,163.11685,45,-145.15154
132.0329692,163.28951,45,-145.36275
132.0368755,163.15071,45,-145.86243
132.0407818,163.10378,45,-148.98042
132.0446881,162.86606,45,-146.26262
132.0485944,163.13994,45,-146.82475
132.0525007,163.01082,45,-146.14507
132.056407,162.83334,45,-143.09109
132.0603133,163.00525,45,-145.39799
132.0642196,162.91823,45,-146.61478
132.0681259,162.84822,45,-144.21378
132.0720322,162.6886,45,-144.4384
132.0759385,163.03987,45,-143.47987
132.0798448,162.93419,45,-145.89517
132.0837511,163.13216,45,-146.46706
132.0876574,162.83058,45,-144.32849
132.0915637,162.99617,45,-143.14722
132.09547,162.59393,45,-147.85245
132.0993763,162.81444,45,-143.34709
132.1032826,162.89777,45,-143.9133
132.1071889,162.93449,45,-143.17303
132.1110952,162.85892,45,-146.92035
132.1150015,162.64497,45,-144.58859
132.1189078,162.85503,45,-146.3506
132.1228141,162.82426,45,-145.2106
132.1267204,163.01668,45,-144.08162
132.1306267,163.11984,45,-144.9958
132.134533,162.69029,45,-144.65149
132.1384393,163.05357,45,-145.95464
132.1423456,162.85838,45,-142.36691
132.1462519,162.9761,45,-144.26431
132.1501582,162.74777,45,-144.29189
132.1540645,162.62184,45,-144.15117
132.1579708,162.86137,45,-144.06451
132.1618771,162.84465,45,-144.36623
132.1657834,162.70665,45,-147.28723
132.1696897,162.62262,45,-143.83633
132.173596,162.57478,45,-144.67012
132.1775023,162.62489,45,-145.90486
132.1814086,162.43405,45,-141.07724
132.1853149,162.75089,45,-145.16331
132.1892212,162.58667,45,-142.60191
132.1931275,162.36124,45,-142.56856
132.1970338,163.03035,45,-146.10149
132.2009401,162.63615,45,-142.93456
132.2048464,162.80673,45,-142.61653
132.2087527,162.62405,45,-144.15733
132.212659,162.54689,45,-144.13409
132.2165653,162.90508,45,-146.4413
132.2204716,163.21211,45,-142.93314
132.2243779,162.43338,45,-145.42961
132.2282842,163.00792,45,-146.21278
132.2321905,162.65462,45,-144.62999
132.2360968,162.89395,45,-145.47943
132.2400031,162.64819,45,-145.13649
132.2439094,162.51527,45,-143.55583
132.2478157,162.84895,45,-142.03468
132.251722,162.70642,45,-146.07239
132.2556283,162.63892,45,-145.81328
132.2595346,162.70673,45,-145.18968
132.2634409,162.75734,45,-147.88617
132.2673472,162.77518,45,-141.31821
132.2712535,162.81404,45,-145.15367
132.2751598,162.8644,45,-140.32852
132.2790661,162.49455,45,-143.2739
132.2829724,162.7178,45,-144.87646
132.2868787,162.57233,45,-141.56584
132.290785,162.33823,45,-143.54544
132.2946913,162.38475,45,-141.81961
132.2985976,162.74918,45,-145.35463
132.3025039,162.91405,45,-142.18703
132.3064102,162.47076,45,-143.20764
132.3103165,162.65956,45,-143.67929
132.3142228,162.47539,45,-143.18599
132.3181291,162.35336,45,-141.24324
132.3220354,162.38942,45,-142.81749
132.3259417,162.32285,45,-144.16051
132.329848,162.66678,45,-145.58421
132.3337543,162.16461,45,-143.55414
132.3376606,162.44592,45,-142.84055
132.3415669,162.69821,45,-140.72737
132.3454732,162.60252,45,-143.81523
132.3493795,162.6575,45,-142.90193
132.3532859,162.73976,45,-144.40697
132.3571922,162.75082,45,-144.72574
132.3610985,162.45172,45,-144.56462
132.3650048,162.84097,45,-140.53307
132.3689111,162.50813,45,-142.47998
132.3728174,162.51566,45,-144.41
132.3767237,162.67767,45,-143.76831
132.38063,162.63213,45,-143.49136
132.3845363,162.59604,45,-146.17938
132.3884426,162.90575,45,-142.74074
132.3923489,162.78746,45,-144.14932
132.3962552,162.4357,45,-144.14107
132.4001615,162.86185,45,-140.47482
132.4040678,162.33507,45,-144.67268
132.4079741,162.77899,45,-141.62309
132.4118804,162.703,45,-140.85037
132.4157867,162.66617,45,-145.89297
132.419693,162.8848,45,-142.64685
132.4235993,162.56889,45,-145.76224
132.4275056,162.77277,45,-145.40204
132.4314119,162.68204,45,-143.89232
132.4353182,162.81619,45,-145.38312
132.4392245,162.77115,45,-142.63191
132.4431308,162.76146,45,-144.55241
132.4470371,162.79811,45,-143.43796
132.4509434,162.5341,45,-143.57234
132.4548497,162.77116,45,-144.46893
132.458756,162.70308,45,-144.87642
132.4626623,162.81929,45,-141.98672
132.4665686,162.74246,45,-144.51262
132.4704749,162.79219,45,-144.48535
132.4743812,162.43629,45,-143.77086
132.4782875,162.74014,45,-141.04109
132.4821938,162.67308,45,-143.53239
132.4861001,162.66896,45,-143.89035
132.4900064,162.88968,45,-144.91649
132.4939127,162.75906,45,-143.56517
132.497819,163.024,45,-147.08975
132.5017253,162.82256,45,-143.20534
132.5056316,163.26137,45,-146.29782
132.5095379,162.8531,45,-144.0871
132.5134442,162.71271,45,-145.21199
132.5173505,163.16075,45,-146.2812
132.5212568,163.18951,45,-143.53975
132.5251631,162.91035,45,-146.00258
132.5290694,163.16325,45,-145.44472
132.5329757,163.21902,45,-146.31059
132.536882,162.85947,45,-145.68965
132.5407883,163.29234,45,-143.55217
132.5446946,162.49902,45,-145.63586
132.5486009,162.83792,45,-144.32161
132.5525072,163.21452,45,-143.70491
132.5564135,163.18694,45,-146.50069
132.5603198,163.31822,45,-144.71178
132.5642261,162.81953,45,-146.79192
132.5681324,163.38156,45,-146.36673
132.5720387,163.25789,45,-145.1068
132.575945,163.15239,45,-146.99649
132.5798513,163.4117,45,-146.57323
132.5837576,163.00029,45,-145.98863
132.5876639,163.44742,45,-147.89265
132.5915702,163.24936,45,-147.46866
132.5954765,163.39526,45,-148.42795
132.5993828,162.94838,45,-146.18607
132.6032891,163.01678,45,-144.71748
132.6071954,163.0562,45,-143.94339
132.6111017,163.42029,45,-146.52522
132.615008,163.14954,45,-144.17419
132.6189143,163.0558,45,-146.87827
132.6228206,163.25912,45,-146.5697
132.6267269,163.50983,45,-145.99202
132.6306332,163.43419,45,-146.0719
132.6345395,163.46468,45,-146.28116
132.6384458,163.48891,45,-146.52354
132.6423521,163.19806,45,-144.59871
132.6462584,163.43216,45,-146.55482
132.6501647,163.40869,45,-144.14291
132.654071,163.53676,45,-146.23857
132.6579773,163.3819,45,-147.30801
132.6618836,163.44113,45,-147.86093
132.6657899,163.6324,45,-149.07553
132.6696962,163.23759,45,-146.04187
132.6736025,163.24205,45,-144.81723
132.6775088,163.26242,45,-144.2879
132.6814151,164.06215,45,-145.09604
132.6853214,163.70999,45,-148.08266
132.6892277,163.32779,45,-147.90193
132.693134,162.85104,45,-147.17128
132.6970403,163.35672,45,-146.15015
132.7009466,163.70718,45,-148.95929
132.7048529,163.49919,45,-145.27122
132.7087592,163.41507,45,-144.13391
132.7126655,163.3261,45,-146.93289
132.7165718,163.73933,45,-146.27324
132.7204781,163.58627,45,-146.07108
132.7243844,163.4727,45,-146.16086
132.7282907,163.66841,45,-147.42792
132.732197,163.67746,45,-145.79318
132.7361033,163.52922,45,-147.30386
132.7400096,163.31316,45,-145.97145
132.7439159,163.43401,45,-144.79567
132.7478222,163.68471,45,-147.43991
132.7517285,163.73683,45,-146.50563
132.7556348,163.76535,45,-146.77025
132.7595411,163.64897,45,-147.59618
132.7634474,163.68089,45,-146.28751
132.7673537,163.80721,45,-146.33495
132.77126,163.59053,45,-146.43465
132.7751663,163.78017,45,-145.82208
132.7790726,163.64095,45,-147.57309
132.7829789,163.63614,45,-148.04443
132.7868852,163.66022,45,-144.24574
132.7907915,163.30052,45,-148.79874
132.7946978,163.58438,45,-143.86789
132.7986041,163.80444,45,-147.31438
132.8025104,163.86308,45,-146.27151
132.8064168,163.49358,45,-146.84924
132.8103231,163.40372,45,-148.2757
132.8142294,163.86703,45,-147.9807
132.8181357,163.72252,45,-147.74466
132.822042,163.50255,45,-145.63208
132.8259483,163.94331,45,-148.10344
132.8298546,163.85976,45,-146.15953
132.8337609,163.57976,45,-145.60716
132.8376672,163.86653,45,-146.85573
132.8415735,163.75307,45,-146.90138
132.8454798,164.00809,45,-144.12653
132.8493861,163.64561,45,-146.74229
132.8532924,163.76328,45,-146.38631
132.8571987,163.94647,45,-146.84245
132.861105,164.20741,45,-148.68495
132.8650113,163.85722,45,-148.09953
132.8689176,163.75035,45,-148.08441
132.8728239,164.20338,45,-146.80907
132.8767302,163.87836,45,-148.07541
132.8806365,163.72685,45,-149.74292
132.8845428,163.87302,45,-147.97089
132.8884491,163.90541,45,-146.01524
132.8923554,163.69803,45,-149.37947
132.8962617,163.90398,45,-148.34209
132.900168,163.79128,45,-148.6403
132.9040743,164.07115,45,-146.23076
132.9079806,163.77283,45,-147.44254
132.9118869,164.03969,45,-148.14792
132.9157932,164.09929,45,-147.03528
132.9196995,164.28192,45,-147.0132
132.9236058,164.00873,45,-146.66344
132.9275121,163.87437,45,-147.42281
132.9314184,163.74207,45,-147.46472
132.9353247,163.98958,45,-147.7074
132.939231,164.23964,45,-145.6723
132.9431373,163.99832,45,-148.47218
132.9470436,163.91902,45,-145.75024
132.9509499,164.16508,45,-149.44571
132.9548562,164.16682,45,-146.02505
132.9587625,163.99857,45,-146.84302
132.9626688,163.99286,45,-149.24901
132.9665751,163.81557,45,-146.99139
132.9704814,164.04459,45,-151.10777
132.9743877,163.94839,45,-148.09648
132.978294,164.34871,45,-146.30997
132.9822003,164.14977,45,-148.23633
132.9861066,164.30742,45,-147.37183
132.9900129,164.18127,45,-149.44574
132.9939192,164.32701,45,-148.08116
132.9978255,164.06978,45,-151.5006
133.0017318,164.36174,45,-147.12407
133.0056381,163.98373,45,-145.08354
133.0095444,164.13414,45,-147.36111
133.0134507,164.15192,45,-147.78223
133.017357,163.91422,45,-147.79674
133.0212633,164.21506,45,-149.17487
133.0251696,164.22571,45,-147.57755
133.0290759,163.85193,45,-147.06892
133.0329822,164.23633,45,-148.66069
133.0368885,164.08093,45,-147.41837
133.0407948,164.08839,45,-149.29205
133.0447011,164.05684,45,-149.37883
133.0486074,163.97882,45,-149.01268
133.0525137,163.91449,45,-146.56509
133.05642,164.1973,45,-146.33479
133.0603263,164.2655,45,-150.68237
133.0642326,164.38551,45,-149.19331
133.0681389,164.01833,45,-150.51933
133.0720452,164.06924,45,-150.27209
133.0759515,164.312,45,-150.85841
133.0798578,164.27762,45,-149.50537
133.0837641,164.08395,45,-146.03372
133.0876704,164.13023,45,-148.11696
133.0915767,163.95837,45,-151.3932
133.095483,164.25433,45,-147.93915
133.0993893,164.22174,45,-149.48645
133.1032956,164.38388,45,-147.68929
133.1072019,164.07791,45,-148.54811
133.1111082,164.43918,45,-147.81554
133.1150145,164.02136,45,-147.51939
133.1189208,164.2588,45,-149.22116
133.1228271,164.25041,45,-149.10378
133.1267334,164.24585,45,-148.24991
133.1306397,164.12926,45,-148.93106
133.134546,164.09697,45,-148.05779
133.1384523,164.19902,45,-147.54814
133.1423586,164.32355,45,-148.39308
133.1462649,164.10776,45,-149.32693
133.1501712,163.86021,45,-148.4296
133.1540775,164.36346,45,-147.3737
133.1579838,164.31,45,-147.121
133.1618901,164.31876,45,-145.30977
133.1657964,164.23849,45,-147.62939
133.1697027,164.36118,45,-149.22453
133.173609,164.25409,45,-149.12712
133.1775153,163.93593,45,-148.82014
133.1814216,163.9998,45,-147.26765
133.1853279,164.11432,45,-149.26064
133.1892342,164.1219,45,-149.85735
133.1931405,164.43243,45,-149.56369
133.1970468,164.48352,45,-147.79416
133.2009531,164.24464,45,-146.65477
133.2048594,164.18695,45,-150.03059
133.2087657,164.27762,45,-149.28049
133.212672,164.23874,45,-148.07635
133.2165783,164.24509,45,-146.48506
133.2204846,164.58701,45,-148.54924
133.2243909,164.09338,45,-149.09827
133.2282972,164.08946,45,-145.76724
133.2322035,164.30943,45,-148.51738
133.2361098,164.21382,45,-149.33676
